,err_up,err_low,n,m
0,0.0,0.0,20,5
1,0.0,0.0,20,5
2,0.0,0.0,20,5
3,0.0,0.0,20,5
4,0.0,0.0,20,5
5,0.0,0.0,20,5
6,0.0040518638573743,0.0040518638573743,20,5
7,0.0,0.0,20,5
8,0.0,0.0,20,5
9,0.0,0.0,20,5
10,0.0,0.0,20,10
11,0.0030138637733574,0.0030138637733574,20,10
12,0.0040106951871657,0.0040106951871657,20,10
13,0.0014524328249818,0.0014524328249818,20,10
14,-0.0482897384305835,-0.0482897384305835,20,10
15,0.0,0.0,20,10
16,0.0,0.0,20,10
17,0.0039011703511053,0.0039011703511053,20,10
18,0.0396361273554256,0.0396361273554256,20,10
19,0.0075424261470773,0.0075424261470773,20,10
20,0.0021767522855899,0.0021767522855899,20,20
21,0.0,0.0,20,20
22,0.0012897678417884,0.0012897678417884,20,20
23,0.0004498425551057,0.0004498425551057,20,20
24,0.0013094718463553,0.0013094718463553,20,20
25,0.0031446540880503,0.0031446540880503,20,20
26,0.0021997360316761,0.0021997360316761,20,20
27,0.0009090909090909,0.0009090909090909,20,20
28,0.0008940545373267,0.0008940545373267,20,20
29,0.0009182736455463,0.0009182736455463,20,20
30,0.0,0.0,50,5
31,0.0007057163020465,0.0007057163020465,50,5
32,0.0,0.0,50,5
33,0.0,0.0,50,5
34,0.0,0.0,50,5
35,0.0,0.0,50,5
36,0.0,0.0,50,5
37,0.0,0.0,50,5
38,0.0007836990595611,0.0007836990595611,50,5
39,0.0,0.0,50,5
40,0.025075225677031,0.025075225677031,50,10
41,0.0299965120334844,0.0299965120334844,50,10
42,0.0264177527298344,0.0264177527298344,50,10
43,0.009794319294809,0.009794319294809,50,10
44,0.0228494623655914,0.0228494623655914,50,10
45,0.0199600798403193,0.0199600798403193,50,10
46,0.0158422243776269,0.0158422243776269,50,10
47,0.0092196246295686,0.0092196246295686,50,10
48,0.0203658957542285,0.0203658957542285,50,10
49,0.0228384991843393,0.0228384991843393,50,10
50,0.0472023335985149,0.0472023335985149,50,20
51,0.0438931297709923,0.0438931297709923,50,20
52,0.0531885268727373,0.0531885268727373,50,20
53,0.0577716643741403,0.0577716643741403,50,20
54,0.0512243174781874,0.0512243174781874,50,20
55,0.0351786201254431,0.0351786201254431,50,20
56,0.0413943355119825,0.0413943355119825,50,20
57,0.0562448304383788,0.0562448304383788,50,20
58,0.0636488340192043,0.0636488340192043,50,20
59,0.0473484848484848,0.0473484848484848,50,20
60,0.0,0.0,100,5
61,0.0011389521640091,0.0011389521640091,100,5
62,0.0,0.0,100,5
63,0.0007977662544874,0.0007977662544874,100,5
64,0.0,0.0,100,5
65,0.0,0.0,100,5
66,0.0001906214258482,0.0001906214258482,100,5
67,0.0007852375343541,0.0007852375343541,100,5
68,0.0,0.0,100,5
69,0.0011273957158962,0.0011273957158962,100,5
70,0.007105719237435,0.007105719237435,100,10
71,0.0087866891007664,0.0087866891007664,100,10
72,0.0033474277660324,0.0033474277660324,100,10
73,0.0171250648676699,0.0171250648676699,100,10
74,0.0140845070422535,0.0140845070422535,100,10
75,0.0037714501225721,0.0037714501225721,100,10
76,0.0092940125111706,0.0092940125111706,100,10
77,0.0138864162364251,0.0138864162364251,100,10
78,0.0117526826775677,0.0117526826775677,100,10
79,0.0061591103507271,0.0061591103507271,100,10
80,0.057648214870619,0.057648214870619,100,20
81,0.0359049005337214,0.0359049005337214,100,20
82,0.032469609724888,0.032469609724888,100,20
83,0.0346977934122161,0.0346977934122161,100,20
84,0.0466304694985627,0.0466304694985627,100,20
85,0.0449063789273246,0.0449063789273246,100,20
86,0.0504527813712807,0.0504527813712807,100,20
87,0.0528899445764053,0.0528899445764053,100,20
88,0.0541586073500967,0.0541586073500967,100,20
89,0.0362273579013116,0.0362273579013116,100,20
90,0.0081016387405634,0.0081016387405634,200,10
91,0.0101145038167938,0.0101145038167938,200,10
92,0.0076908991027284,0.0076908991027284,200,10
93,0.0042244466893194,0.0042244466893194,200,10
94,0.0048460661345496,0.0048460661345496,200,10
95,0.0072611094975312,0.0072611094975312,200,10
96,0.0075548185000921,0.0075548185000921,200,10
97,0.0068033550792171,0.0068033550792171,200,10
98,0.0049817972791722,0.0049817972791722,200,10
99,0.0074941451990632,0.0074941451990632,200,10
100,0.0348816355810616,0.0348816355810616,200,20
101,0.0432558556941577,0.0432558556941577,200,20
102,0.0363442957184646,0.0363442957184646,200,20
103,0.0319290465631929,0.0319290465631929,200,20
104,0.0250466293631761,0.0250466293631761,200,20
105,0.0322118826055833,0.0322118826055833,200,20
106,0.0341360148187351,0.0341360148187351,200,20
107,0.0355720732678524,0.0355720732678524,200,20
108,0.0362494392104082,0.0362494392104082,200,20
109,0.0346508330379298,0.0346508330379298,200,20
110,0.0191628264208909,0.0191628264208909,500,20
111,0.0223018867924528,0.0223018867924528,500,20
112,0.0194911076561374,0.0194911076561374,500,20
113,0.0165935893559117,0.0165935893559117,500,20
114,0.0137085137085137,0.0137085137085137,500,20
115,0.0186954715413377,0.0186954715413377,500,20
116,0.0133388912046686,0.0133388912046686,500,20
117,0.0180722891566265,0.0180722891566265,500,20
118,0.0164968275331667,0.0164968275331667,500,20
119,0.0197301281324413,0.0197301281324413,500,20
