,err_up,err_low,n,m
0,0.0018231540565177757,0.37892095357590966,10,10
1,-0.0009099181073703367,0.31971153846153844,10,10
2,0.0,0.3562130177514793,10,10
3,0.0,0.3525872442839952,10,10
4,0.0,0.34980494148244473,10,10
5,0.0,0.3378212974296206,10,10
6,0.0,0.33620689655172414,10,10
7,0.004484304932735426,0.33492252681764006,10,10
8,0.0,0.325,10,10
9,0.0028708133971291866,0.3282636248415716,10,10
10,0.11782708492731446,0.5863192182410424,10,15
11,-0.1054072553045859,0.20460829493087557,10,15
12,0.0007147962830593281,0.41700404858299595,10,15
13,0.0,0.4036144578313253,10,15
14,0.0,0.39481268011527376,10,15
15,0.009468317552804079,0.3971774193548387,10,15
16,0.007524454477050414,0.38900414937759337,10,15
17,0.0,0.3775023832221163,10,15
18,0.0,0.37690839694656486,10,15
19,0.0,0.3497164461247637,10,15
20,0.007263922518159807,0.3971452560873216,10,20
21,-0.00661455201443175,0.32371794871794873,10,20
22,0.0011370096645821489,0.38334642576590733,10,20
23,0.0,0.3763955342902711,10,20
24,0.0,0.35760517799352753,10,20
25,0.0017647058823529412,0.3526608419380461,10,20
26,0.0,0.3492857142857143,10,20
27,0.0,0.3413269384492406,10,20
28,0.0,0.340080971659919,10,20
29,0.0,0.3328125,10,20
30,-0.04460431654676259,0.2695984703632887,10,5
31,0.046686746987951805,0.2545126353790614,10,5
32,0.0,0.25539568345323743,10,5
33,0.0,0.23809523809523808,10,5
34,0.0,0.2336283185840708,10,5
35,0.0,0.23356401384083045,10,5
36,0.0,0.21231766612641814,10,5
37,0.0,0.20930232558139536,10,5
38,0.0,0.20246478873239437,10,5
39,0.0,0.20221169036334913,10,5
40,0.04634464751958225,0.24263565891472869,20,10
41,0.09805238415043653,0.27834245504300237,20,10
42,0.08065573770491803,0.2755417956656347,20,10
43,0.06909547738693467,0.2588757396449704,20,10
44,0.09916782246879334,0.2928221859706362,20,10
45,0.0798004987531172,0.2633114514952589,20,10
46,0.07931472081218274,0.26186943620178044,20,10
47,0.051539912005028284,0.22743947175348497,20,10
48,0.03875476493011436,0.20842572062084258,20,10
49,0.07320261437908497,0.25152439024390244,20,10
50,0.033574380165289255,0.3121311475409836,20,15
51,0.11445459430413756,0.37260092653871607,20,15
52,0.07191601049868766,0.3381389252948886,20,15
53,0.0878754171301446,0.346180316586373,20,15
54,0.07446221731936017,0.32878581173260574,20,15
55,0.06346666666666667,0.31443638760711934,20,15
56,0.06581632653061224,0.3163201008191556,20,15
57,0.04655975168132437,0.29182630906768836,20,15
58,0.0729967069154775,0.32362897765741366,20,15
59,0.06391752577319587,0.31047619047619046,20,15
60,0.018502202643171806,0.327972429638139,20,20
61,0.10459299681673488,0.40242494226327946,20,20
62,0.07465437788018434,0.3864447086801427,20,20
63,0.06587615283267458,0.3696388261851016,20,20
64,0.07621247113163972,0.3827893175074184,20,20
65,0.0701123595505618,0.3715437788018433,20,20
66,0.07245744216499345,0.37262569832402237,20,20
67,0.06704645048203331,0.3641456582633053,20,20
68,0.07621671258034894,0.3731693028705331,20,20
69,0.06584536958368734,0.35548352242031334,20,20
70,0.08389261744966443,0.17990867579908676,20,5
71,-0.016894609814963796,0.04982817869415808,20,5
72,0.013333333333333334,0.10144927536231885,20,5
73,0.031746031746031744,0.11519607843137254,20,5
74,0.05767524401064774,0.1384909264565425,20,5
75,0.028379387602688575,0.10691318327974277,20,5
76,0.06285178236397748,0.1398390342052314,20,5
77,0.03986135181975736,0.11317254174397032,20,5
78,0.04809437386569873,0.12135922330097088,20,5
79,0.02126044039483675,0.0926076360682372,20,5
80,0.09516460905349794,0.23707147007553747,30,10
81,0.1185378590078329,0.24390243902439024,30,10
82,0.09246901811248809,0.23225806451612904,30,10
83,0.09292248435243139,0.22240172320947765,30,10
84,0.12802056555269922,0.25586720091585574,30,10
85,0.10677212061295106,0.23157315731573158,30,10
86,0.10181106216348507,0.23005464480874316,30,10
87,0.1154041687849517,0.2416525183927561,30,10
88,0.10390295358649788,0.23045267489711935,30,10
89,0.10744234800838574,0.23422897196261683,30,10
90,0.11129777404451911,0.32366183091545775,30,15
91,0.11446540880503145,0.298485588666341,30,15
92,0.11389128559102675,0.32274590163934425,30,15
93,0.1293402777777778,0.3343589743589744,30,15
94,0.11415711947626841,0.30976430976430974,30,15
95,0.10276516714816343,0.29582929194956353,30,15
96,0.12055507372072853,0.3130081300813008,30,15
97,0.12953367875647667,0.3225480283114257,30,15
98,0.1301775147928994,0.32441802872709263,30,15
99,0.13191677733510404,0.32555728356661484,30,15
100,0.15777525539160045,0.4440773949976404,30,20
101,0.045989304812834225,0.2597681408329755,30,20
102,0.08500881834215168,0.3467600700525394,30,20
103,0.11929572403880705,0.37527593818984545,30,20
104,0.09253731343283582,0.32309082693176683,30,20
105,0.10853293413173652,0.34331065759637186,30,20
106,0.10644567219152855,0.3380846325167038,30,20
107,0.10508849557522124,0.3355614973262032,30,20
108,0.10277382645803698,0.3320446735395189,30,20
109,0.09874776386404294,0.32484900776531495,30,20
110,-0.06149584487534626,-0.01910828025477707,30,5
111,0.13194868662186926,0.17130214917825537,30,5
112,0.05396825396825397,0.09933774834437085,30,5
113,0.05379557680812911,0.09639303482587065,30,5
114,0.014598540145985401,0.05303030303030303,30,5
115,0.008787346221441126,0.04680851063829787,30,5
116,0.0010666666666666667,0.0387382401770891,30,5
117,0.008576329331046312,0.046263345195729534,30,5
118,0.04279015240328253,0.08080194410692589,30,5
119,0.012680115273775217,0.04958183990442055,30,5
120,0.12459677419354839,0.23516386182462357,40,10
121,0.12792574656981437,0.19597774925117672,40,10
122,0.11947626841243862,0.22306660706303086,40,10
123,0.09908789386401327,0.18137254901960784,40,10
124,0.11933656957928802,0.1962818849978383,40,10
125,0.1336082474226804,0.2078207381370826,40,10
126,0.1111111111111111,0.18558860494344365,40,10
127,0.1207516993202719,0.19581911262798635,40,10
128,0.11682055399437977,0.1899059024807528,40,10
129,0.1157196184155952,0.1824175824175824,40,10
130,0.10528063766190635,0.2682926829268293,40,15
131,0.13820033955857386,0.27695238095238095,40,15
132,0.1368309110244594,0.2874347651545564,40,15
133,0.14074328974535444,0.28888024883359253,40,15
134,0.11921891058581706,0.2682453416149068,40,15
135,0.11748726655348048,0.25850860420650096,40,15
136,0.1265597147950089,0.26704089815557336,40,15
137,0.13702928870292888,0.27632093933463797,40,15
138,0.12206896551724138,0.2622187742435997,40,15
139,0.14217134416543575,0.2850020772746157,40,15
140,0.07276007215874924,0.28808664259927796,40,20
141,0.18097373478539397,0.3897474557105164,40,20
142,0.1332920024798512,0.3555802743789396,40,20
143,0.13857098669965975,0.3568005897530409,40,20
144,0.14259201979585523,0.35609397944199705,40,20
145,0.1525368248772504,0.3695060287825749,40,20
146,0.1300125313283208,0.33642089662838087,40,20
147,0.14180024660912455,0.34739905420152783,40,20
148,0.13043478260869565,0.3357452966714906,40,20
149,0.12263868065967017,0.3211009174311927,40,20
150,0.005843071786310518,0.05148342059336824,40,5
151,0.03492333901192504,0.061598951507208385,40,5
152,0.03153153153153153,0.07145895363675032,40,5
153,0.04967801287948482,0.0835707502374169,40,5
154,0.03536528617961843,0.0686839577329491,40,5
155,0.03382287494437027,0.06608536025699863,40,5
156,0.029712163416898793,0.060736489717838356,40,5
157,0.045310376076121435,0.07652823145123658,40,5
158,0.021541010770505385,0.04936170212765958,40,5
159,0.03427331887201735,0.060970182465509566,40,5
160,0.16336295283663704,0.23962126729788782,50,10
161,0.0831151832460733,0.13902271163110805,50,10
162,0.10543657331136738,0.18092221048926435,50,10
163,0.11295130838025837,0.1847672778561354,50,10
164,0.14152514152514153,0.20789288231148698,50,10
165,0.07656826568265683,0.14039087947882736,50,10
166,0.07240393775801841,0.1358896737302388,50,10
167,0.1319493314567206,0.18185157972079352,50,10
168,0.1259765625,0.17974079126875853,50,10
169,0.0827266710787558,0.14485654303708886,50,10
170,0.17249698431845598,0.30120481927710846,50,15
171,0.11297440423654016,0.21875,50,15
172,0.13922916044218703,0.2555153111623312,50,15
173,0.15056043623144502,0.266844563042028,50,15
174,0.13263277477989208,0.24937343358395989,50,15
175,0.1310737852429514,0.24086870681145114,50,15
176,0.1503287507471608,0.26528599605522685,50,15
177,0.14212034383954156,0.2530650738761396,50,15
178,0.1478134110787172,0.2558213716108453,50,15
179,0.16037441497659907,0.2701502732240437,50,15
180,0.16301110208502573,0.3574589127686473,50,20
181,0.12655876890421863,0.2862768857921842,50,20
182,0.13310029577843507,0.30707196029776673,50,20
183,0.14614164904862578,0.32064555420219243,50,20
184,0.15529792396872472,0.326214794181368,50,20
185,0.15225770925110133,0.32562559391827683,50,20
186,0.1541501976284585,0.3292867981790592,50,20
187,0.15882034632034633,0.33053743398570984,50,20
188,0.13560666137985725,0.303793626707132,50,20
189,0.14177148846960166,0.3056637698531615,50,20
190,-0.033060556464811784,-0.0053872053872053875,50,5
191,0.09209597741707834,0.11290902553038476,50,5
192,0.00385559060637925,0.028735632183908046,50,5
193,0.01638747268754552,0.04064131245339299,50,5
194,0.0380818053596615,0.06166606563288857,50,5
195,0.02721563154221912,0.04918032786885246,50,5
196,0.020415346708905314,0.04205607476635514,50,5
197,0.028846153846153848,0.049843014128728415,50,5
198,0.029806259314456036,0.05055112124667427,50,5
199,0.03471957268218237,0.05525291828793774,50,5
200,0.15662299854439593,0.2202088452088452,60,10
