,err_up,err_low,n,m
0,0.0110232498173535,0.0839745657282403,800,60
1,0.0018231540565177,0.3789209535759096,10,10
2,-0.0018198362147406,0.3185096153846153,10,10
3,0.0,0.3562130177514793,10,10
4,0.0,0.3525872442839952,10,10
5,0.0,0.3498049414824447,10,10
6,0.0,0.3378212974296206,10,10
7,0.0,0.3362068965517241,10,10
8,0.0,0.3289630512514899,10,10
9,0.0,0.325,10,10
10,0.0,0.3244613434727503,10,10
11,0.1178270849273144,0.5863192182410424,10,15
12,-0.1054072553045859,0.2046082949308755,10,15
13,0.0,0.4159919028340081,10,15
14,0.0,0.4036144578313253,10,15
15,0.0,0.3948126801152737,10,15
16,0.0,0.3840725806451613,10,15
17,0.0,0.3786307053941908,10,15
18,0.0,0.3775023832221163,10,15
19,0.0,0.3769083969465648,10,15
20,0.0,0.3497164461247637,10,15
21,0.0066585956416464,0.3963056255247691,10,20
22,-0.0066145520144317,0.3237179487179487,10,20
23,0.0,0.3817753338570306,10,20
24,0.0,0.3763955342902711,10,20
25,0.0,0.3576051779935275,10,20
26,0.0,0.3502779984114376,10,20
27,0.0,0.3492857142857143,10,20
28,0.0,0.3413269384492406,10,20
29,0.0,0.340080971659919,10,20
30,0.0,0.3328125,10,20
31,-0.0446043165467625,0.2695984703632887,10,5
32,0.0466867469879518,0.2545126353790614,10,5
33,0.0,0.2553956834532374,10,5
34,0.0,0.238095238095238,10,5
35,0.0,0.2336283185840708,10,5
36,0.0,0.2335640138408304,10,5
37,0.0,0.2123176661264181,10,5
38,0.0,0.2093023255813953,10,5
39,0.0,0.2024647887323943,10,5
40,0.0,0.2022116903633491,10,5
41,-0.0280678851174934,0.1542635658914728,20,10
42,0.0288784419073203,0.197810789679437,20,10
43,0.0,0.1803405572755418,20,10
44,0.0,0.1775147928994082,20,10
45,0.0,0.1761827079934747,20,10
46,0.0,0.1699489423778264,20,10
47,0.0,0.1691394658753709,20,10
48,0.0006285355122564,0.1680117388114453,20,10
49,0.0038119440914866,0.1677753141167775,20,10
50,0.0,0.1661585365853658,20,10
51,-0.0387396694214876,0.220327868852459,20,15
52,0.0403009134873723,0.2812706816677697,20,15
53,0.0,0.2483617300131061,20,15
54,0.0,0.2374397797660013,20,15
55,0.0,0.2366984993178717,20,15
56,0.0,0.2359920896506262,20,15
57,0.0,0.2350346565847511,20,15
58,0.0,0.2343550446998722,20,15
59,0.0,0.2335815842924847,20,15
60,0.0,0.2317460317460317,20,15
61,-0.0312775330396475,0.2630672027570362,20,20
62,0.0322874033651659,0.3106235565819861,20,20
63,0.0,0.2901307966706302,20,20
64,0.0026350461133069,0.2883747178329571,20,20
65,0.0,0.28486646884273,20,20
66,0.0,0.2816820276497696,20,20
67,0.0,0.2798882681564246,20,20
68,0.0,0.2784313725490196,20,20
69,0.0,0.2759226713532513,20,20
70,0.0004248088360237,0.2722852512155591,20,20
71,0.0427852348993288,0.1351598173515981,20,5
72,-0.0402252614641995,0.024914089347079,20,5
73,0.0,0.0869565217391304,20,5
74,0.00151171579743,0.082516339869281,20,5
75,0.0,0.0764087870105062,20,5
76,0.0,0.0763665594855305,20,5
77,0.0,0.0724346076458752,20,5
78,0.0,0.0705009276437847,20,5
79,0.0,0.0699029126213592,20,5
80,0.0,0.0698619008935824,20,5
81,-0.0128600823045267,0.115049389889599,30,10
82,0.0182767624020887,0.1324041811846689,30,10
83,0.0014299332697807,0.1295698924731183,30,10
84,0.0033702455464612,0.1222401723209477,30,10
85,0.0087403598971722,0.1230681167716084,30,10
86,0.0034602076124567,0.1166116611661166,30,10
87,0.0,0.1163934426229508,30,10
88,0.0040671072699542,0.1177136389360498,30,10
89,0.0031645569620253,0.1181657848324514,30,10
90,0.0010482180293501,0.1156542056074766,30,10
91,0.0046199076018479,0.1965982991495748,30,15
92,-0.0016771488469601,0.1631656082071323,30,15
93,0.0,0.1875,30,15
94,0.0,0.1815384615384615,30,15
95,0.0020458265139116,0.1779701779701779,30,15
96,0.0008254230293025,0.1760426770126091,30,15
97,0.0004336513443191,0.1722560975609756,30,15
98,0.0012953367875647,0.1723963599595551,30,15
99,0.0021132713440405,0.1743437345220406,30,15
100,0.0,0.1710730948678071,30,15
101,0.0669693530079455,0.3308164228409627,30,20
102,-0.0524064171122994,0.1412623443537999,30,20
103,0.001763668430335,0.2434325744308231,30,20
104,0.0057491915199425,0.2357615894039735,30,20
105,0.001865671641791,0.2132851333032083,30,20
106,0.0037425149700598,0.2163265306122449,30,20
107,0.0029465930018416,0.2129175946547884,30,20
108,0.0007374631268436,0.2094474153297682,30,20
109,0.0003556187766714,0.2083333333333333,30,20
110,0.0010733452593917,0.2070750647109577,30,20
111,-0.0930747922437673,-0.0521134916039374,30,5
112,0.1026267562614538,0.140960809102402,30,5
113,0.0,0.043046357615894,30,5
114,0.0,0.0404228855721393,30,5
115,0.0,0.0378787878787878,30,5
116,0.0,0.0376899696048632,30,5
117,0.0,0.0376314333148865,30,5
118,0.0,0.0373665480427046,30,5
119,0.0,0.0364520048602673,30,5
120,0.0,0.0364396654719235,30,5
121,0.0052419354838709,0.104074402125775,40,10
122,0.0056497175141242,0.0663243474540008,40,10
123,0.0,0.0925346446133214,40,10
124,0.0,0.0748663101604278,40,10
125,0.0044498381877022,0.0734976221357544,40,10
126,0.0074226804123711,0.0733743409490333,40,10
127,0.0039261876717707,0.0712191034771679,40,10
128,0.0,0.0669795221843003,40,10
129,0.0016057808109193,0.0671514114627887,40,10
130,0.0099543757776856,0.0703296703296703,40,10
131,-0.0159415476585851,0.1291920731707317,40,15
132,0.0247877758913412,0.1497142857142857,40,15
133,0.0060262318326834,0.1393014853472501,40,15
134,0.0092911218169304,0.140357698289269,40,15
135,0.0054813292223364,0.139363354037267,40,15
136,0.0064516129032258,0.1334608030592734,40,15
137,0.0039215686274509,0.1291098636728147,40,15
138,0.0038354253835425,0.1268101761252446,40,15
